d,orphaned,mu,estranged
0.4,0.03508771929824561,0.12,0.0625
0.4,0.03508771929824561,0.12,0.08333333333333333
0.4,0.03508771929824561,0.12,0.05555555555555555
0.4,0.03508771929824561,0.12,0.25
0.4,0.03508771929824561,0.14,0.125
0.4,0.03508771929824561,0.14,0.1111111111111111
0.4,0.03508771929824561,0.14,0.3076923076923077
0.4,0.03508771929824561,0.14,0.2857142857142857
0.4,0.03508771929824561,0.14,0.2222222222222222
0.4,0.03508771929824561,0.16,0.23809523809523808
0.4,0.03508771929824561,0.16,0.22727272727272727
0.4,0.03508771929824561,0.16,0.19047619047619047
0.4,0.03508771929824561,0.16,0.2631578947368421
0.4,0.03508771929824561,0.16,0.17647058823529413
0.4,0.03508771929824561,0.18,0.23809523809523808
0.4,0.03508771929824561,0.18,0.23809523809523808
0.4,0.03508771929824561,0.18,0.23529411764705882
0.4,0.03508771929824561,0.18,0.09090909090909091
0.4,0.03508771929824561,0.18,0.19047619047619047
0.4,0.03508771929824561,0.2,0.20833333333333334
0.4,0.03508771929824561,0.2,0.20833333333333334
0.4,0.03508771929824561,0.2,0.20833333333333334
0.4,0.03508771929824561,0.2,0.20833333333333334
0.4,0.03508771929824561,0.2,0.20833333333333334
0.4,0.1,0.02,0.0
0.4,0.1,0.02,0.0
0.4,0.1,0.04,0.5
0.4,0.1,0.04,0.0
0.4,0.1,0.04,0.0
0.4,0.1,0.04,0.3333333333333333
0.4,0.1,0.06,0.2
0.4,0.1,0.06,0.0
0.4,0.1,0.06,0.5
0.4,0.1,0.06,1.0
0.4,0.1,0.06,1.0
0.4,0.1,0.08,0.0
0.4,0.1,0.08,0.14285714285714285
0.4,0.1,0.08,0.0
0.4,0.1,0.08,0.2857142857142857
0.4,0.1,0.08,0.14285714285714285
0.4,0.1,0.1,0.0
0.4,0.1,0.1,0.2222222222222222
0.4,0.1,0.1,0.1
0.4,0.1,0.1,0.23076923076923078
0.4,0.1,0.1,0.2
0.4,0.1,0.12,0.2
0.4,0.1,0.12,0.42857142857142855
0.4,0.1,0.12,0.3
0.4,0.1,0.12,0.1111111111111111
0.4,0.1,0.12,0.07142857142857142
0.4,0.1,0.14,0.07142857142857142
0.4,0.1,0.14,0.1875
0.4,0.1,0.14,0.2
0.4,0.1,0.14,0.25
0.4,0.1,0.14,0.25
0.4,0.1,0.16,0.5714285714285714
0.4,0.1,0.16,0.2727272727272727
0.4,0.1,0.16,0.0
0.4,0.1,0.16,0.2
0.4,0.1,0.16,0.3333333333333333
0.4,0.1,0.18,0.3125
0.4,0.1,0.18,0.23529411764705882
0.4,0.1,0.18,0.23529411764705882
0.4,0.1,0.18,0.23529411764705882
0.4,0.1,0.18,0.2222222222222222
0.4,0.1,0.2,0.2777777777777778
0.4,0.1,0.2,0.2777777777777778
0.4,0.1,0.2,0.2777777777777778
0.4,0.1,0.2,0.2777777777777778
0.4,0.1,0.2,0.2777777777777778
0.4,0.0,0.02,0.0
0.4,0.0,0.02,0.0
0.4,0.0,0.04,0.0
0.4,0.0,0.04,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.1,0.0
0.4,0.0,0.1,0.5
0.4,0.0,0.1,0.0
0.4,0.0,0.1,0.0
0.4,0.0,0.1,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.14,0.6666666666666666
0.4,0.0,0.14,0.2857142857142857
0.4,0.0,0.14,0.0
0.4,0.0,0.14,0.3333333333333333
0.4,0.0,0.14,0.6666666666666666
0.4,0.0,0.16,0.0
0.4,0.0,0.16,0.2857142857142857
0.4,0.0,0.16,0.2857142857142857
0.4,0.0,0.16,0.2222222222222222
0.4,0.0,0.16,0.2
0.4,0.0,0.18,0.0
0.4,0.0,0.18,0.0
0.4,0.0,0.18,0.0
0.4,0.0,0.18,0.2
0.4,0.0,0.18,0.2222222222222222
0.4,0.0,0.2,0.18181818181818182
0.4,0.0,0.2,0.18181818181818182
0.4,0.0,0.2,0.18181818181818182
0.4,0.0,0.2,0.18181818181818182
0.4,0.0,0.2,0.18181818181818182
0.4,0.1276595744680851,0.04,0.0
0.4,0.1276595744680851,0.04,0.0
0.4,0.1276595744680851,0.04,1.0
0.4,0.1276595744680851,0.04,0.5
0.4,0.1276595744680851,0.06,0.0
0.4,0.1276595744680851,0.06,0.0
0.4,0.1276595744680851,0.06,0.0
0.4,0.1276595744680851,0.06,0.3333333333333333
0.4,0.1276595744680851,0.06,0.125
0.4,0.1276595744680851,0.08,0.0
0.4,0.1276595744680851,0.08,0.16666666666666666
0.4,0.1276595744680851,0.08,0.2
0.4,0.1276595744680851,0.08,0.125
0.4,0.1276595744680851,0.08,0.2
0.4,0.1276595744680851,0.1,0.21428571428571427
0.4,0.1276595744680851,0.1,0.3333333333333333
0.4,0.1276595744680851,0.1,0.16666666666666669
0.4,0.1276595744680851,0.1,0.2727272727272727
0.4,0.1276595744680851,0.1,0.15384615384615385
0.4,0.1276595744680851,0.12,0.7142857142857143
0.4,0.1276595744680851,0.12,0.0
0.4,0.1276595744680851,0.12,0.2
0.4,0.1276595744680851,0.12,0.6666666666666666
0.4,0.1276595744680851,0.12,0.058823529411764705
0.4,0.1276595744680851,0.14,0.3
0.4,0.1276595744680851,0.14,0.11111111111111112
0.4,0.1276595744680851,0.14,0.1111111111111111
0.4,0.1276595744680851,0.14,0.15789473684210525
0.4,0.1276595744680851,0.14,0.2
0.4,0.1276595744680851,0.16,0.1111111111111111
0.4,0.1276595744680851,0.16,0.23529411764705882
0.4,0.1276595744680851,0.16,0.29411764705882354
0.4,0.1276595744680851,0.16,0.20000000000000004
0.4,0.1276595744680851,0.16,0.25
0.4,0.1276595744680851,0.18,0.23809523809523814
0.4,0.1276595744680851,0.18,0.26315789473684215
0.4,0.1276595744680851,0.18,0.19047619047619047
0.4,0.1276595744680851,0.18,0.25000000000000006
0.4,0.1276595744680851,0.18,0.23809523809523808
0.4,0.1276595744680851,0.2,0.2608695652173913
0.4,0.1276595744680851,0.2,0.2608695652173913
0.4,0.1276595744680851,0.2,0.2608695652173913
0.4,0.1276595744680851,0.2,0.2608695652173913
0.4,0.1276595744680851,0.2,0.2608695652173913
0.4,0.2,0.02,0.0
0.4,0.2,0.04,0.5
0.4,0.2,0.04,0.5
0.4,0.2,0.04,0.0
0.4,0.2,0.04,0.0
0.4,0.2,0.06,0.0
0.4,0.2,0.06,0.0
0.4,0.2,0.06,0.0
0.4,0.2,0.06,0.0
0.4,0.2,0.06,0.5
0.4,0.2,0.08,0.0
0.4,0.2,0.08,0.3333333333333333
0.4,0.2,0.08,0.0
0.4,0.2,0.08,0.5
0.4,0.2,0.08,0.2
0.4,0.2,0.1,0.0
0.4,0.2,0.1,0.5
0.4,0.2,0.1,0.4
0.4,0.2,0.1,0.4
0.4,0.2,0.1,0.0
0.4,0.2,0.12,0.2
0.4,0.2,0.12,0.0
0.4,0.2,0.12,0.0
0.4,0.2,0.12,0.3333333333333333
0.4,0.2,0.12,0.5
0.4,0.2,0.14,0.3
0.4,0.2,0.14,0.3
0.4,0.2,0.14,0.2
0.4,0.2,0.14,0.25
0.4,0.2,0.14,0.3333333333333333
0.4,0.2,0.16,0.5
0.4,0.2,0.16,0.3333333333333333
0.4,0.2,0.16,0.36363636363636365
0.4,0.2,0.16,0.25
0.4,0.2,0.16,0.25
0.4,0.2,0.18,0.375
0.4,0.2,0.18,0.45454545454545453
0.4,0.2,0.18,0.5
0.4,0.2,0.18,0.5
0.4,0.2,0.18,0.2
0.4,0.2,0.2,0.4166666666666667
0.4,0.2,0.2,0.4166666666666667
0.4,0.2,0.2,0.4166666666666667
0.4,0.2,0.2,0.4166666666666667
0.4,0.2,0.2,0.4166666666666667
0.4,0.0,0.04,0.0
0.4,0.0,0.04,0.0
0.4,0.0,0.04,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.06,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.08,0.0
0.4,0.0,0.1,0.07142857142857142
0.4,0.0,0.1,0.25
0.4,0.0,0.1,0.16666666666666666
0.4,0.0,0.1,0.0
0.4,0.0,0.1,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.12,0.0
0.4,0.0,0.14,0.1111111111111111
0.4,0.0,0.14,0.0
0.4,0.0,0.14,0.0
0.4,0.0,0.14,0.043478260869565216
0.4,0.0,0.14,0.09090909090909091
0.4,0.0,0.16,0.1
0.4,0.0,0.16,0.0
0.4,0.0,0.16,0.041666666666666664
0.4,0.0,0.16,0.038461538461538464
0.4,0.0,0.16,0.0
0.4,0.0,0.18,0.03333333333333333
0.4,0.0,0.18,0.03333333333333333
0.4,0.0,0.18,0.034482758620689655
0.4,0.0,0.18,0.07142857142857142
0.4,0.0,0.18,0.0
0.4,0.0,0.2,0.03125
0.4,0.0,0.2,0.03125
0.4,0.0,0.2,0.03125
0.4,0.0,0.2,0.03125
0.4,0.0,0.2,0.03125
0.4,0.2,0.02,1.0
0.4,0.2,0.04,0.0
0.4,0.2,0.04,0.0
0.4,0.2,0.06,1.0
0.4,0.2,0.06,0.0
0.4,0.2,0.06,0.0
0.4,0.2,0.06,0.0
0.4,0.2,0.08,0.0
0.4,0.2,0.08,0.0
0.4,0.2,0.1,0.25
0.4,0.2,0.1,0.0
0.4,0.2,0.1,0.6666666666666666
0.4,0.2,0.1,0.0
0.4,0.2,0.1,0.3333333333333333
0.4,0.2,0.12,0.0
0.4,0.2,0.12,0.5
0.4,0.2,0.12,0.5
0.4,0.2,0.12,0.0
0.4,0.2,0.12,0.2
0.4,0.2,0.14,0.3333333333333333
0.4,0.2,0.14,0.3333333333333333
0.4,0.2,0.14,0.2
0.4,0.2,0.14,0.4
0.4,0.2,0.14,0.0
0.4,0.2,0.16,0.5
0.4,0.2,0.16,0.0
0.4,0.2,0.16,0.25
0.4,0.2,0.16,0.16666666666666666
0.4,0.2,0.16,0.3333333333333333
0.4,0.2,0.18,0.25
0.4,0.2,0.18,0.2222222222222222
0.4,0.2,0.18,0.0
0.4,0.2,0.18,0.25
0.4,0.2,0.18,0.25
0.4,0.2,0.2,0.2222222222222222
0.4,0.2,0.2,0.2222222222222222
0.4,0.2,0.2,0.2222222222222222
0.4,0.2,0.2,0.2222222222222222
0.4,0.2,0.2,0.2222222222222222
0.4,0.125,0.02,0.0
0.4,0.125,0.04,0.0
0.4,0.125,0.04,0.0
0.4,0.125,0.04,0.0
0.4,0.125,0.04,0.0
0.4,0.125,0.06,1.0
0.4,0.125,0.06,0.0
0.4,0.125,0.06,0.0
0.4,0.125,0.06,0.0
0.4,0.125,0.08,0.5
0.4,0.125,0.08,0.0
0.4,0.125,0.08,0.3333333333333333
0.4,0.125,0.08,0.0
0.4,0.125,0.1,0.0
0.4,0.125,0.1,0.0
0.4,0.125,0.1,0.2
0.4,0.125,0.1,0.3333333333333333
0.4,0.125,0.1,0.25
0.4,0.125,0.12,0.25
0.4,0.125,0.12,0.25
0.4,0.125,0.12,0.25
0.4,0.125,0.12,0.0
0.4,0.125,0.12,0.0
0.4,0.125,0.14,0.25
0.4,0.125,0.14,0.0
0.4,0.125,0.14,0.4
0.4,0.125,0.14,0.6666666666666666
0.4,0.125,0.14,0.14285714285714285
0.4,0.125,0.16,0.4
0.4,0.125,0.16,0.25
0.4,0.125,0.16,0.2857142857142857
0.4,0.125,0.16,0.2
0.4,0.125,0.16,0.14285714285714285
0.4,0.125,0.18,0.25
0.4,0.125,0.18,0.2857142857142857
0.4,0.125,0.18,0.25
0.4,0.125,0.18,0.14285714285714285
0.4,0.125,0.18,0.16666666666666666
0.4,0.125,0.2,0.25
0.4,0.125,0.2,0.25
0.4,0.125,0.2,0.25
0.4,0.125,0.2,0.25
0.4,0.125,0.2,0.25
0.4,0.25,0.04,1.0
0.4,0.25,0.04,1.0
0.4,0.25,0.06,0.0
0.4,0.25,0.08,0.0
0.4,0.25,0.08,1.0
0.4,0.25,0.08,0.0
0.4,0.25,0.1,1.0
0.4,0.25,0.1,1.0
0.4,0.25,0.1,1.0
0.4,0.25,0.1,0.0
0.4,0.25,0.1,0.2857142857142857
0.4,0.25,0.12,0.3333333333333333
0.4,0.25,0.12,0.5
0.4,0.25,0.12,0.25
0.4,0.25,0.12,0.0
0.4,0.25,0.12,0.5
0.4,0.25,0.14,0.4
0.4,0.25,0.14,0.2
0.4,0.25,0.14,0.0
0.4,0.25,0.14,0.3333333333333333
0.4,0.25,0.14,0.3333333333333333
0.4,0.25,0.16,0.3333333333333333
0.4,0.25,0.16,0.0
0.4,0.25,0.16,0.375
0.4,0.25,0.16,0.5
0.4,0.25,0.16,0.6
0.4,0.25,0.18,0.3333333333333333
0.4,0.25,0.18,0.16666666666666666
0.4,0.25,0.18,0.25
0.4,0.25,0.18,0.3333333333333333
0.4,0.25,0.18,0.42857142857142855
0.4,0.25,0.2,0.375
0.4,0.25,0.2,0.375
0.4,0.25,0.2,0.375
0.4,0.25,0.2,0.375
0.4,0.25,0.2,0.375
0.5,0.14285714285714285,0.02,0.5
0.5,0.14285714285714285,0.04,0.5
0.5,0.14285714285714285,0.04,0.0
0.5,0.14285714285714285,0.04,0.0
0.5,0.14285714285714285,0.06,0.0
0.5,0.14285714285714285,0.06,0.0
0.5,0.14285714285714285,0.06,0.3333333333333333
0.5,0.14285714285714285,0.06,0.0
0.5,0.14285714285714285,0.08,0.3333333333333333
0.5,0.14285714285714285,0.08,0.0
0.5,0.14285714285714285,0.08,0.0
0.5,0.14285714285714285,0.08,0.0
0.5,0.14285714285714285,0.08,0.0
0.5,0.14285714285714285,0.1,0.1
0.5,0.14285714285714285,0.1,0.125
0.5,0.14285714285714285,0.1,0.08333333333333333
0.5,0.14285714285714285,0.1,0.3333333333333333
0.5,0.14285714285714285,0.1,0.125
0.5,0.14285714285714285,0.12,0.4
0.5,0.14285714285714285,0.12,0.2
0.5,0.14285714285714285,0.12,0.375
0.5,0.14285714285714285,0.12,0.125
0.5,0.14285714285714285,0.12,0.125
0.5,0.14285714285714285,0.14,0.23076923076923078
0.5,0.14285714285714285,0.14,0.3
0.5,0.14285714285714285,0.14,0.4444444444444444
0.5,0.14285714285714285,0.14,0.4
0.5,0.14285714285714285,0.14,0.14285714285714285
0.5,0.14285714285714285,0.16,0.36363636363636365
0.5,0.14285714285714285,0.16,0.35714285714285704
0.5,0.14285714285714285,0.16,0.375
0.5,0.14285714285714285,0.16,0.4166666666666667
0.5,0.14285714285714285,0.16,0.3333333333333333
0.5,0.14285714285714285,0.18,0.33333333333333326
0.5,0.14285714285714285,0.18,0.12499999999999999
0.5,0.14285714285714285,0.18,0.2941176470588235
0.5,0.14285714285714285,0.18,0.30769230769230765
0.5,0.14285714285714285,0.18,0.4
0.5,0.14285714285714285,0.2,0.2941176470588235
0.5,0.14285714285714285,0.2,0.2941176470588235
0.5,0.14285714285714285,0.2,0.2941176470588235
0.5,0.14285714285714285,0.2,0.2941176470588235
0.5,0.14285714285714285,0.2,0.2941176470588235
0.5,0.10869565217391304,0.02,0.0
0.5,0.10869565217391304,0.02,0.0
0.5,0.10869565217391304,0.04,0.0
0.5,0.10869565217391304,0.04,0.0
0.5,0.10869565217391304,0.04,0.0
0.5,0.10869565217391304,0.04,0.0
0.5,0.10869565217391304,0.04,0.0
0.5,0.10869565217391304,0.06,0.0
0.5,0.10869565217391304,0.06,0.0
0.5,0.10869565217391304,0.06,0.4
0.5,0.10869565217391304,0.06,0.2
0.5,0.10869565217391304,0.06,0.0
0.5,0.10869565217391304,0.08,0.2222222222222222
0.5,0.10869565217391304,0.08,0.0
0.5,0.10869565217391304,0.08,0.0
0.5,0.10869565217391304,0.08,0.1
0.5,0.10869565217391304,0.08,0.3333333333333333
0.5,0.10869565217391304,0.1,0.0
0.5,0.10869565217391304,0.1,0.2
0.5,0.10869565217391304,0.1,0.07142857142857142
0.5,0.10869565217391304,0.1,0.2857142857142857
0.5,0.10869565217391304,0.1,0.0
0.5,0.10869565217391304,0.12,0.1818181818181818
0.5,0.10869565217391304,0.12,0.2857142857142857
0.5,0.10869565217391304,0.12,0.1111111111111111
0.5,0.10869565217391304,0.12,0.16666666666666666
0.5,0.10869565217391304,0.12,0.13333333333333333
0.5,0.10869565217391304,0.14,0.1111111111111111
0.5,0.10869565217391304,0.14,0.15384615384615383
0.5,0.10869565217391304,0.14,0.1111111111111111
0.5,0.10869565217391304,0.14,0.16666666666666666
0.5,0.10869565217391304,0.14,0.2
0.5,0.10869565217391304,0.16,0.17647058823529413
0.5,0.10869565217391304,0.16,0.10526315789473684
0.5,0.10869565217391304,0.16,0.2
0.5,0.10869565217391304,0.16,0.0625
0.5,0.10869565217391304,0.16,0.2727272727272727
0.5,0.10869565217391304,0.18,0.1875
0.5,0.10869565217391304,0.18,0.15
0.5,0.10869565217391304,0.18,0.17647058823529413
0.5,0.10869565217391304,0.18,0.1875
0.5,0.10869565217391304,0.18,0.09523809523809523
0.5,0.10869565217391304,0.2,0.14285714285714285
0.5,0.10869565217391304,0.2,0.14285714285714285
0.5,0.10869565217391304,0.2,0.14285714285714285
0.5,0.10869565217391304,0.2,0.14285714285714285
0.5,0.10869565217391304,0.2,0.14285714285714285
0.5,0.033707865168539325,0.02,0.5
0.5,0.033707865168539325,0.02,0.0
0.5,0.033707865168539325,0.04,0.5
0.5,0.033707865168539325,0.04,0.0
0.5,0.033707865168539325,0.04,0.0
0.5,0.033707865168539325,0.04,0.0
0.5,0.033707865168539325,0.06,0.0
0.5,0.033707865168539325,0.06,0.0
0.5,0.033707865168539325,0.06,0.0
0.5,0.033707865168539325,0.06,0.0
0.5,0.033707865168539325,0.06,0.0
0.5,0.033707865168539325,0.08,0.0
0.5,0.033707865168539325,0.08,0.0
0.5,0.033707865168539325,0.08,0.1111111111111111
0.5,0.033707865168539325,0.08,0.0
0.5,0.033707865168539325,0.08,0.0
0.5,0.033707865168539325,0.1,0.0
0.5,0.033707865168539325,0.1,0.25
0.5,0.033707865168539325,0.1,0.0
0.5,0.033707865168539325,0.1,0.1
0.5,0.033707865168539325,0.1,0.125
0.5,0.033707865168539325,0.12,0.11764705882352941
0.5,0.033707865168539325,0.12,0.11764705882352941
0.5,0.033707865168539325,0.12,0.125
0.5,0.033707865168539325,0.12,0.125
0.5,0.033707865168539325,0.12,0.1111111111111111
0.5,0.033707865168539325,0.14,0.2
0.5,0.033707865168539325,0.14,0.045454545454545456
0.5,0.033707865168539325,0.14,0.125
0.5,0.033707865168539325,0.14,0.05263157894736842
0.5,0.033707865168539325,0.14,0.08333333333333333
0.5,0.033707865168539325,0.16,0.17391304347826086
0.5,0.033707865168539325,0.16,0.15
0.5,0.033707865168539325,0.16,0.13333333333333333
0.5,0.033707865168539325,0.16,0.14285714285714285
0.5,0.033707865168539325,0.16,0.17391304347826086
0.5,0.033707865168539325,0.18,0.14285714285714285
0.5,0.033707865168539325,0.18,0.125
0.5,0.033707865168539325,0.18,0.14814814814814814
0.5,0.033707865168539325,0.18,0.07142857142857142
0.5,0.033707865168539325,0.18,0.07407407407407407
0.5,0.033707865168539325,0.2,0.13793103448275862
0.5,0.033707865168539325,0.2,0.13793103448275862
0.5,0.033707865168539325,0.2,0.13793103448275862
0.5,0.033707865168539325,0.2,0.13793103448275862
0.5,0.033707865168539325,0.2,0.13793103448275862
0.5,0.043478260869565216,0.04,0.0
0.5,0.043478260869565216,0.04,0.0
0.5,0.043478260869565216,0.04,0.0
0.5,0.043478260869565216,0.04,0.0
0.5,0.043478260869565216,0.06,0.0
0.5,0.043478260869565216,0.06,0.0
0.5,0.043478260869565216,0.06,0.6666666666666666
0.5,0.043478260869565216,0.06,0.0
0.5,0.043478260869565216,0.08,0.0
0.5,0.043478260869565216,0.08,0.0
0.5,0.043478260869565216,0.08,0.25
0.5,0.043478260869565216,0.08,0.5
0.5,0.043478260869565216,0.08,0.0
0.5,0.043478260869565216,0.1,0.0
0.5,0.043478260869565216,0.1,0.0
0.5,0.043478260869565216,0.1,0.0
0.5,0.043478260869565216,0.1,0.4
0.5,0.043478260869565216,0.1,0.6666666666666666
0.5,0.043478260869565216,0.12,0.14285714285714285
0.5,0.043478260869565216,0.12,0.2857142857142857
0.5,0.043478260869565216,0.12,0.0
0.5,0.043478260869565216,0.12,0.16666666666666666
0.5,0.043478260869565216,0.12,0.16666666666666666
0.5,0.043478260869565216,0.14,0.0
0.5,0.043478260869565216,0.14,0.1
0.5,0.043478260869565216,0.14,0.0
0.5,0.043478260869565216,0.14,0.3333333333333333
0.5,0.043478260869565216,0.14,0.0
0.5,0.043478260869565216,0.16,0.25
0.5,0.043478260869565216,0.16,0.3
0.5,0.043478260869565216,0.16,0.125
0.5,0.043478260869565216,0.16,0.2727272727272727
0.5,0.043478260869565216,0.16,0.3
0.5,0.043478260869565216,0.18,0.3333333333333333
0.5,0.043478260869565216,0.18,0.25
0.5,0.043478260869565216,0.18,0.1
0.5,0.043478260869565216,0.18,0.3
0.5,0.043478260869565216,0.18,0.15384615384615385
0.5,0.043478260869565216,0.2,0.21428571428571427
0.5,0.043478260869565216,0.2,0.21428571428571427
0.5,0.043478260869565216,0.2,0.21428571428571427
0.5,0.043478260869565216,0.2,0.21428571428571427
0.5,0.043478260869565216,0.2,0.21428571428571427
0.5,0.058823529411764705,0.02,0.0
0.5,0.058823529411764705,0.02,0.0
0.5,0.058823529411764705,0.04,0.5
0.5,0.058823529411764705,0.04,0.0
0.5,0.058823529411764705,0.04,0.0
0.5,0.058823529411764705,0.04,0.0
0.5,0.058823529411764705,0.06,1.0
0.5,0.058823529411764705,0.06,0.0
0.5,0.058823529411764705,0.06,0.0
0.5,0.058823529411764705,0.06,0.2222222222222222
0.5,0.058823529411764705,0.08,0.2
0.5,0.058823529411764705,0.08,0.3333333333333333
0.5,0.058823529411764705,0.08,0.2
0.5,0.058823529411764705,0.08,0.4
0.5,0.058823529411764705,0.1,0.07142857142857142
0.5,0.058823529411764705,0.1,0.0
0.5,0.058823529411764705,0.1,0.2
0.5,0.058823529411764705,0.1,0.25
0.5,0.058823529411764705,0.1,0.0
0.5,0.058823529411764705,0.12,0.18181818181818182
0.5,0.058823529411764705,0.12,0.2
0.5,0.058823529411764705,0.12,0.2
0.5,0.058823529411764705,0.12,0.14285714285714285
0.5,0.058823529411764705,0.12,0.07142857142857142
0.5,0.058823529411764705,0.14,0.0
0.5,0.058823529411764705,0.14,0.16666666666666666
0.5,0.058823529411764705,0.14,0.08333333333333333
0.5,0.058823529411764705,0.14,0.1111111111111111
0.5,0.058823529411764705,0.14,0.07142857142857142
0.5,0.058823529411764705,0.16,0.08333333333333333
0.5,0.058823529411764705,0.16,0.21428571428571427
0.5,0.058823529411764705,0.16,0.11764705882352941
0.5,0.058823529411764705,0.16,0.058823529411764705
0.5,0.058823529411764705,0.16,0.21428571428571427
0.5,0.058823529411764705,0.18,0.1875
0.5,0.058823529411764705,0.18,0.10526315789473684
0.5,0.058823529411764705,0.18,0.15789473684210525
0.5,0.058823529411764705,0.18,0.15789473684210525
0.5,0.058823529411764705,0.18,0.2
0.5,0.058823529411764705,0.2,0.15
0.5,0.058823529411764705,0.2,0.15
0.5,0.058823529411764705,0.2,0.15
0.5,0.058823529411764705,0.2,0.15
0.5,0.058823529411764705,0.2,0.15
0.5,0.15151515151515152,0.02,1.0
0.5,0.15151515151515152,0.02,0.0
0.5,0.15151515151515152,0.04,0.0
0.5,0.15151515151515152,0.04,0.0
0.5,0.15151515151515152,0.04,0.0
0.5,0.15151515151515152,0.06,0.0
0.5,0.15151515151515152,0.06,0.3333333333333333
0.5,0.15151515151515152,0.06,0.2
0.5,0.15151515151515152,0.06,0.25
0.5,0.15151515151515152,0.06,0.5
0.5,0.15151515151515152,0.08,0.0
0.5,0.15151515151515152,0.08,0.0
0.5,0.15151515151515152,0.08,0.0
0.5,0.15151515151515152,0.08,0.0
0.5,0.15151515151515152,0.08,0.0
0.5,0.15151515151515152,0.1,0.16666666666666666
0.5,0.15151515151515152,0.1,0.5714285714285714
0.5,0.15151515151515152,0.1,0.3333333333333333
0.5,0.15151515151515152,0.1,0.5714285714285714
0.5,0.15151515151515152,0.1,0.3333333333333333
0.5,0.15151515151515152,0.12,0.4
0.5,0.15151515151515152,0.12,0.5
0.5,0.15151515151515152,0.12,0.42857142857142855
0.5,0.15151515151515152,0.12,0.18181818181818182
0.5,0.15151515151515152,0.12,0.2222222222222222
0.5,0.15151515151515152,0.14,0.1111111111111111
0.5,0.15151515151515152,0.14,0.45454545454545453
0.5,0.15151515151515152,0.14,0.36363636363636365
0.5,0.15151515151515152,0.14,0.2
0.5,0.15151515151515152,0.14,0.3
0.5,0.15151515151515152,0.16,0.2
0.5,0.15151515151515152,0.16,0.5
0.5,0.15151515151515152,0.16,0.5
0.5,0.15151515151515152,0.16,0.21428571428571427
0.5,0.15151515151515152,0.16,0.2222222222222222
0.5,0.15151515151515152,0.18,0.3333333333333333
0.5,0.15151515151515152,0.18,0.16666666666666666
0.5,0.15151515151515152,0.18,0.3333333333333333
0.5,0.15151515151515152,0.18,0.25
0.5,0.15151515151515152,0.18,0.3125
0.5,0.15151515151515152,0.2,0.35294117647058826
0.5,0.15151515151515152,0.2,0.35294117647058826
0.5,0.15151515151515152,0.2,0.35294117647058826
0.5,0.15151515151515152,0.2,0.35294117647058826
0.5,0.15151515151515152,0.2,0.35294117647058826
0.5,0.03333333333333333,0.04,0.0
0.5,0.03333333333333333,0.04,0.0
0.5,0.03333333333333333,0.04,0.0
0.5,0.03333333333333333,0.06,0.0
0.5,0.03333333333333333,0.06,0.0
0.5,0.03333333333333333,0.06,0.14285714285714285
0.5,0.03333333333333333,0.06,1.0
0.5,0.03333333333333333,0.08,0.0
0.5,0.03333333333333333,0.08,0.14285714285714285
0.5,0.03333333333333333,0.08,0.0
0.5,0.03333333333333333,0.08,0.125
0.5,0.03333333333333333,0.08,0.0
0.5,0.03333333333333333,0.1,0.0
0.5,0.03333333333333333,0.1,0.0
0.5,0.03333333333333333,0.1,0.0
0.5,0.03333333333333333,0.1,0.07692307692307693
0.5,0.03333333333333333,0.1,0.0
0.5,0.03333333333333333,0.12,0.125
0.5,0.03333333333333333,0.12,0.1111111111111111
0.5,0.03333333333333333,0.12,0.15384615384615385
0.5,0.03333333333333333,0.12,0.13333333333333333
0.5,0.03333333333333333,0.12,0.0
0.5,0.03333333333333333,0.14,0.1111111111111111
0.5,0.03333333333333333,0.14,0.0
0.5,0.03333333333333333,0.14,0.1875
0.5,0.03333333333333333,0.14,0.07142857142857142
0.5,0.03333333333333333,0.14,0.125
0.5,0.03333333333333333,0.16,0.15789473684210525
0.5,0.03333333333333333,0.16,0.13333333333333333
0.5,0.03333333333333333,0.16,0.1
0.5,0.03333333333333333,0.16,0.058823529411764705
0.5,0.03333333333333333,0.16,0.11764705882352941
0.5,0.03333333333333333,0.18,0.08695652173913043
0.5,0.03333333333333333,0.18,0.15789473684210525
0.5,0.03333333333333333,0.18,0.09523809523809523
0.5,0.03333333333333333,0.18,0.14285714285714285
0.5,0.03333333333333333,0.18,0.08695652173913043
0.5,0.03333333333333333,0.2,0.125
0.5,0.03333333333333333,0.2,0.125
0.5,0.03333333333333333,0.2,0.125
0.5,0.03333333333333333,0.2,0.125
0.5,0.03333333333333333,0.2,0.125
